4.743761e-01
7651
0	3.4105825490226655e-03	1.8770251397585164e-01	-1.4398315376837095e-01	6.6718900780094514e-02	1.3786110225444320e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.9117303188327979e-01	2.5000000000000000e+00	3.3011357521700951e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.1020999929879761e-01	-6.2419293990690922e-05	0.0000000000000000e+00
1	3.4105825490226655e-03	1.8712894756378690e-01	4.1967260179453104e-02	-8.5096149109496963e-02	1.7909251391082282e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.9939274190661067e-01	2.5000000000000000e+00	3.3520381710825753e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.6557479283712833e-02	-8.7027667414018564e-04	0.0000000000000000e+00
2	3.4105825490226655e-03	1.8711503035772373e-01	3.0235863802252239e-02	4.9632861039480905e-02	8.3462028527049245e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.9959344141925068e-01	2.5000000000000000e+00	3.3532849428139727e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.0170318854727589e-01	2.1766022369980195e-04	0.0000000000000000e+00
3	3.4105825490226655e-03	1.8813247854065360e-01	3.5601388498510467e-02	-2.3485433042954129e-01	-1.1275989247658984e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.8507683129685033e-01	2.5000000000000000e+00	3.2635851267790550e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.6294259589473545e-01	-1.2755025456343558e-03	0.0000000000000000e+00
4	3.4105825490226655e-03	1.8833477999430817e-01	-2.4720500135495241e-01	-1.0093470943840638e-01	-9.4510452702341499e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.8222775475651527e-01	2.5000000000000000e+00	3.2460946993968287e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.8324963183439278e-01	2.0642366791279263e-03	-0.0000000000000000e+00
5	3.4105825490226655e-03	1.8745200651583188e-01	-1.1748327953909439e-01	-1.2868814383099075e-01	-4.8578586341730358e-03	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.9475065109794949e-01	2.5000000000000000e+00	3.3232526761219816e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.7431740625776981e-01	2.4127254051614149e-03	-0.0000000000000000e+00
6	3.4105825490226655e-03	1.8806942483554273e-01	-2.5046095346616154e-01	9.2756526683593094e-03	-4.8050628844895756e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.8596734424600421e-01	2.5000000000000000e+00	3.2690596786472037e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.5519715883213256e-01	-9.7532874129378029e-04	0.0000000000000000e+00
7	3.4105825490226655e-03	1.8769058497922453e-01	6.4862188295908105e-02	-2.1655523149689632e-02	2.0115745603938681e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.9134296276871572e-01	2.5000000000000000e+00	3.3021849322130215e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.1246267265959548e-01	-1.5376599613975794e-03	0.0000000000000000e+00
8	3.4105825490226655e-03	1.8792545890619955e-01	-5.4339208089894626e-02	-2.2594418266173952e-01	7.1794611132830061e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.8800507001126028e-01	2.5000000000000000e+00	3.2816006844117757e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.4322415464388539e-01	-2.1226929714363669e-03	0.0000000000000000e+00
9	3.4105825490226655e-03	1.8770388465447907e-01	-9.5837560605406227e-02	-6.6824013466110305e-02	-1.8164591211779157e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.9115350906556290e-01	2.5000000000000000e+00	3.3010152237604840e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.1597574907294168e-01	-2.0658052396214928e-03	-0.0000000000000000e+00
10	3.4105825490226655e-03	1.8812014396801929e-01	-2.9827911440776515e-02	7.0927660478676074e-02	-2.4602989918602824e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.8525093960952039e-01	2.5000000000000000e+00	3.2646551931239881e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.5778120299080065e-01	3.8175257125416858e-03	0.0000000000000000e+00
11	3.4105825490226655e-03	1.8806452438020899e-01	6.4579793276117292e-02	-1.4535620972485869e-01	-1.9283497185842974e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.8603660382397820e-01	2.5000000000000000e+00	3.2694856153272617e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.4996860558239015e-01	4.9729047117320847e-04	0.0000000000000000e+00
12	3.4105825490226655e-03	1.8703332212763013e-01	-3.4119427650506587e-02	1.8259930171925315e-02	-8.6124761465638952e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.0077295803880064e-01	2.5000000000000000e+00	3.3606160021423076e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	9.4419462668429488e-02	1.0255944540785611e-03	0.0000000000000000e+00
13	3.4105825490226655e-03	1.8722985588392962e-01	7.8835388235535070e-02	5.8319035987356237e-02	-9.6610112220526859e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.9793933098048817e-01	2.5000000000000000e+00	3.3430149270385318e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.3765769931247904e-01	-5.3933034797999516e-04	0.0000000000000000e+00
14	3.4105825490226655e-03	1.8889284661550457e-01	1.5215985441222766e-03	5.6197776856527895e-02	3.2791593525563595e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.7443145027167957e-01	2.5000000000000000e+00	3.1984257519050063e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.3270011418742257e-01	2.0161675538664758e-03	0.0000000000000000e+00
15	3.4105825490226655e-03	1.8780943891740234e-01	1.2038222576357048e-01	-1.9073506352844793e-01	2.5356827448174621e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.8965179229875435e-01	2.5000000000000000e+00	3.2917493213460713e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2696852961859895e-01	4.6492326145950753e-04	0.0000000000000000e+00
16	3.4105825490226655e-03	1.8755607185146653e-01	-5.1919089902848013e-02	1.7936951315333324e-01	3.7052847880675109e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.9326212227494195e-01	2.5000000000000000e+00	3.3140433809599157e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.9037312751875524e-01	-1.0646856342490787e-03	0.0000000000000000e+00
17	3.4105825490226655e-03	1.8740355823164564e-01	-1.4346055383897652e-01	-2.7100669477429451e-02	7.8343013908515891e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.9544477358920160e-01	2.5000000000000000e+00	3.3275505976992487e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	1.6568948253338434e-01	2.7785032533156548e-03	0.0000000000000000e+00
18	3.4105825490226655e-03	1.8782232084733105e-01	2.1863162526787824e-01	-5.1297950462877398e-02	-3.1303346942817091e-02	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.8946875261539449e-01	2.5000000000000000e+00	3.2906206411211003e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	2.2674030700073627e-01	-4.5250098816271983e-04	0.0000000000000000e+00
19	3.4105825490226655e-03	1.8974812593898488e-01	9.3147193913062559e-02	-3.3064233647044000e-01	-2.0389716848202460e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	8.6266031169482504e-01	2.5000000000000000e+00	3.1269890079375162e-01	0.0000000000000000e+00	0.0000000000000000e+00	0.0000000000000000e+00	3.9946815857524426e-01	1.6180443519209315e-03	0.0000000000000000e+00
